USD Farm List  ·  DefiLlama API snapshot 6 Sep 2026  ·  639 pools,,,,,,,,,,,,,,,,,
Asset,Protocol,Chain,Type,Farm,Risk,Link,Base Asset,TVL ($),Now,7d,30d,Base,Reward,Intrinsic,Risk Note,LinkURL,Flags
USD,Balancer V3,Monad,LP,SYZUSD-CSUSDC,High,DefiLlama,SYZUSD-CSUSDC,374901,11.88717,12.57087,12.91092,6.18397,5.7032,,score 2.0; SYZUSD 3.0 (tid 3.0); CSUSDC unrated 3.0; worst leg: SYZUSD; -1 tvl<1M,https://defillama.com/yields/pool/5bb0941e-6df0-4453-91dc-117093747229,
USD,Velodrome V2,OP Mainnet,LP,StableV2 AMM - USDC/alUSD,High,DefiLlama,USDC-alUSD,1575998,11.80567,13.71899,12.31883,,11.80567,,"score 2.7; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); ALUSD 2.7 (pharos 2.7); worst leg: ALUSD",https://defillama.com/yields/pool/8154fad0-f9ba-46d3-a54a-872080279ec8,
USD,Convex Finance,Ethereum,LP,CRVUSD-ZCHF,Med-High,DefiLlama,CRVUSD-ZCHF,215307,11.71341,9.87335,9.81755,0.23,11.48341,,"score 4.7; CRVUSD 5.7 (pharos 7.2, tid 4.5); ZCHF 5.8 (pharos 8.0, tid 4.0); worst leg: CRVUSD; -1 tvl<1M",https://defillama.com/yields/pool/34f1ecee-852f-4720-8371-b83cde5ea86b,
USD,Ember Protocol,Sui,Lending,USD Vault,Med-High,DefiLlama,USDC,1317225,11.58219,9.76553,9.99395,11.58219,,,"score 5.9; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); capped 7.9: not VERIFIED; capped 5.9: allocation not visible",https://defillama.com/yields/pool/c4660338-6eb9-4337-b0e0-0b145df8650b,
USD,Uniswap V4,Ethereum,LP,0.01%,High,DefiLlama,GHO-USDT,309048,11.56318,6.10615,6.62022,11.56318,,,"score 3.2; GHO 6.2 (pharos 7.1, tid 5.5); USDT 8.0 (credora 8.4, pharos 8.7, tid 7.0); worst leg: GHO; -2 red flags; -1 tvl<1M",https://defillama.com/yields/pool/89dd96d1-c2ea-49bb-a3a8-8fb37a688b96,STALE(2d old)
USD,Convex Finance,Ethereum,LP,MUSD-3CRV,High,DefiLlama,MUSD-3CRV,572782,11.49,21.20571,4.95633,11.49,0,,"score 2.0; MUSD 5.7 (pharos 5.8, yearn 5.6); 3CRV unrated 3.0; worst leg: 3CRV; -1 tvl<1M",https://defillama.com/yields/pool/ac7e57a2-9755-4d17-8f1d-6d898ee88257,
USD,fx Protocol,Ethereum,Lending,StabilityPool wstETH,High,DefiLlama,FETH,227368,11.21,10.44,8.892,,,,unrated: internal signals only,https://defillama.com/yields/pool/b047693a-39ee-4cc0-b9b3-a60bb6bbc7cd,
USD,Strata Markets,Ethereum,Lending,SRMHYPER,High,DefiLlama,SRMHYPER,584954,11.17537,7.32249,6.78363,11.17537,,,"score 3.1; MHYPER 5.6 (pharos 4.9, yearn 6.4); -2 red flags; -1 tvl<1M; +0.5 senior tranche buffer",https://defillama.com/yields/pool/a0560647-eb43-45d9-880d-3155db6d357e,MISMATCH(source 6.70)
USD,Aave V3,Ethereum,Lending,Aave Horizon Market,Med-Low,DefiLlama,USDC,217764,11.16377,6.71966,3.75052,11.16377,,,"score 7.9; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); -1 tvl<1M",https://defillama.com/yields/pool/27296bf9-617a-46e4-9d6d-eefc71e9e0b6,
USD,Curve DEX,Ethereum,LP,pmUSD/frxUSD,High,DefiLlama,pmUSD-frxUSD,2164061,11.0775,10.73704,9.50009,0,11.0775,,"score 0.5; PMUSD 0.5 (pharos 0.5); FRXUSD 6.2 (pharos 7.0, tid 5.5); worst leg: PMUSD; -1 pool 95% in pmUSD",https://defillama.com/yields/pool/227d976d-035c-4be3-83a9-70a6135f9c18,
USD,Balancer V3,Hyperliquid L1,LP,USDp-csbUSDC,High,DefiLlama,USDp-eUSDC-3,974173,11.07257,11.19295,11.7373,1.43279,9.63978,,"score 2.0; USDP 5.6 (pharos 6.2, tid 5.0); CSBUSDC unrated 3.0; worst leg: CSBUSDC; -1 tvl<1M",https://defillama.com/yields/pool/a06aeaa0-2876-46b2-afc2-94e9a7a5559d,
USD,Reserve Protocol,Ethereum,Lending,Web 3 Dollar,Med-High,DefiLlama,USD3,1695703,11.04506,13.0063,12.99931,11.04506,,,"score 5.0; USD3 5.0 (pharos 7.2, tid 3.5, yearn 4.4)",https://defillama.com/yields/pool/9c4e675e-7615-4d60-90ef-03d58c66b476,
USD,Lagoon,Ethereum,Lending,GAMILUSPC,High,DefiLlama,GAMILUSPC,514333,11.03015,10.18256,9.44891,11.03015,,,unrated: internal signals only,https://defillama.com/yields/pool/074e6ecc-1e94-4a3e-b72f-9d14435578c3,
USD,Mento V3,Monad,LP,Mento Fixed Price MM - USDC/USDm,High,DefiLlama,USDC-USDm,376027,10.96068,11.57627,12.32683,0.87437,10.08631,,"score 3.6; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); USDM 4.6 (pharos 4.1, tid 5.0); worst leg: USDM; -1 tvl<1M",https://defillama.com/yields/pool/b4fe9dc1-d635-4d15-8a4f-0a38e880e572,
USD,Balancer V3,Monad,LP,AVUSD-AUSD,Med-High,DefiLlama,AVUSD-AUSD,5186805,10.86712,9.70188,10.48122,1.29603,9.57109,,"score 5.1; AVUSD 5.1 (pharos 5.9, tid 4.5); AUSD 6.5 (pharos 7.0, tid 6.0); worst leg: AVUSD",https://defillama.com/yields/pool/86d04138-6712-5be0-85f4-1d92331ca1d5,
USD,Uniswap V4,Ethereum,LP,0.01%,Med-Low,DefiLlama,USDC-USDG,642725,10.84716,22.35506,22.35506,10.84716,,,"score 6.5; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); USDG 7.5 (pharos 7.3, tid 7.0, yearn 8.4); worst leg: USDG; -1 tvl<1M",https://defillama.com/yields/pool/ed6aa630-4b85-5532-8a87-038d96d55d86,NEW(7d history)
USD,Convex Finance,Ethereum,LP,USDT-USDE,Med-High,DefiLlama,USDT-USDE,537098,10.77137,11.59039,10.04076,3.27,7.50137,,"score 5.8; USDT 8.0 (credora 8.4, pharos 8.7, tid 7.0); USDE 6.8 (pharos 7.2, tid 6.5); worst leg: USDE; -1 tvl<1M",https://defillama.com/yields/pool/3514b9aa-50fb-4534-b614-8336eb9f7e1e,
USD,Loopscale,Solana,Lending,USDC,Med-High,DefiLlama,USDC,1327243,10.66291,9.94917,9.83653,3.29225,7.37066,,"score 5.9; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); -2 red flags; capped 5.9: collateral not visible",https://defillama.com/yields/pool/d7b248e7-da9c-4918-9fff-ea93e60cdcfd,MISMATCH(source 5.93); REWARD-HEAVY(emissions 7.4 of 10.7 unverified)
USD,Uniswap V3,Polygon,LP,0.01%,Med-Low,DefiLlama,USDC-USDT,1157567,10.64153,10.6444,13.1962,10.64153,,,"score 8.0; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); USDT 8.0 (credora 8.4, pharos 8.7, tid 7.0); worst leg: USDT",https://defillama.com/yields/pool/afc658d8-6c0b-4ac5-a46b-1bb611bf5234,
USD,Pareto Credit,Ethereum,Lending,IdleCDO AA Tranche - BastionUSDC,Med-High,DefiLlama,USDC,11010478,10.58578,10.58578,10.58494,10.58578,,,"score 5.9; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); capped 7.9: not VERIFIED; capped 5.9: allocation not visible",https://defillama.com/yields/pool/131faace-08f6-5516-8345-37dee670dccc,
USD,Royco V2,Ethereum,Lending,Tori Staked trUSD · Junior,High,DefiLlama,JRSTRUSD,1014384,10.45691,10.52129,10.75365,10.45691,,,unrated: internal signals only,https://defillama.com/yields/pool/770af48f-80a5-5574-bbe3-fed480a999b6,
USD,Convex Finance,Ethereum,LP,alUSD/frxUSD,High,DefiLlama,alUSD-frxUSD,1883732,10.44795,9.91176,9.10309,0.42,10.02795,,"score 1.7; ALUSD 2.7 (pharos 2.7); FRXUSD 6.2 (pharos 7.0, tid 5.5); worst leg: ALUSD; -1 pool 90% in alUSD",https://defillama.com/yields/pool/398fc5e7-b9e3-45a2-b9bb-e65913bb02a6,REWARD-HEAVY(emissions 10.0 of 10.4 unverified)
USD,Morpho Blue,Hyperliquid L1,Lending,Felix USDT0,High,DefiLlama,USD₮0,5204181,10.44155,9.05507,7.22221,10.44155,0,,unrated: internal signals only,https://defillama.com/yields/pool/d716dd56-359d-4dad-b89b-ac8f95df505e,
USD,Strata Markets,Ethereum,Lending,JRNOPAL,High,DefiLlama,JRNOPAL,300243,10.41394,10.73689,9.5725,10.41394,,,score 1.7; NOPAL 4.2 (pharos 4.2); -1 tvl<1M; -1.5 junior tranche (first loss),https://defillama.com/yields/pool/4dbe1258-b4bc-53f5-b9c0-4c497e028939,
USD,Curve DEX,Ethereum,LP,reUSD/sfrxUSD,Med-High,DefiLlama,reUSD-sfrxUSD,3094849,10.25495,9.13381,8.31248,1.18,9.07495,,"score 4.6; REUSD 5.1 (pharos 5.0, tid 6.0, yearn 4.0); FRXUSD 6.2 (pharos 7.0, tid 5.5); worst leg: REUSD; -0.5 pool 76% in reUSD",https://defillama.com/yields/pool/3dde1458-2baa-4b83-a451-c81ac14c8dea,
USD,Euler V2,Ethereum,Lending,EVK Vault ePYUSD-6,Med-Low,DefiLlama,PYUSD,637983,10.23282,4.94161,4.64499,10.23282,,,"score 6.8; PYUSD 7.8 (credora 9.5, pharos 7.2, tid 7.0); -1 tvl<1M",https://defillama.com/yields/pool/fa55aa2b-e244-4ce4-ab00-9e96b39df32b,
USD,Curve DEX,Ethereum,LP,FRXUSD-SUSDE,Med-High,DefiLlama,FRXUSD-SUSDE,729103,10.12677,9.05625,8.7247,6.19,3.93677,,"score 5.2; FRXUSD 6.2 (pharos 7.0, tid 5.5); SUSDE 6.7 (pharos 6.9, tid 6.5); worst leg: FRXUSD; -1 tvl<1M",https://defillama.com/yields/pool/a101e808-c45a-4081-963c-de037c0077a0,
USD,Curve DEX,Ethereum,LP,pmUSD/crvUSD,High,DefiLlama,pmUSD-crvUSD,2185532,10.11807,10.34355,9.92624,0.01,10.10807,,"score 0.5; PMUSD 0.5 (pharos 0.5); CRVUSD 5.7 (pharos 7.2, tid 4.5); worst leg: PMUSD; -1 pool 95% in pmUSD",https://defillama.com/yields/pool/37fb91f9-866e-4fb1-9339-1311c04a8a00,
USD,Morpho Blue,Ethereum,Lending,FAUSDE,High,DefiLlama,FAUSDE,6315854,10.1033,8.90235,7.92456,10.1033,0,,"score 3.0; allocation leg 3.5 (sUSDat 3.5@97%, PT-USDat-27AUG2026→USDat 5.2@1%, syrupUSDC 7.1@1%, sUSDai 5.5@0%); -0.5 concentrated book 97%",https://defillama.com/yields/pool/e45f5c36-0277-423f-a5b0-15071e1a250e,
USD,Curve DEX,Arbitrum,LP,alUSD/USDC,High,DefiLlama,alUSD-USDC,562672,10.07028,10.9725,5.92877,0.21,9.86028,,"score 0.7; ALUSD 2.7 (pharos 2.7); USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); worst leg: ALUSD; -1 tvl<1M; -1 pool 93% in alUSD",https://defillama.com/yields/pool/abd14430-0463-4146-a90a-cb63e118750f,
USD,Curve DEX,Fraxtal,LP,CRVUSD-FRXUSD,Med-High,DefiLlama,CRVUSD-FRXUSD,260646,10.05301,10.13004,5.77631,0.08,9.97301,,"score 4.7; CRVUSD 5.7 (pharos 7.2, tid 4.5); FRXUSD 6.2 (pharos 7.0, tid 5.5); worst leg: CRVUSD; -1 tvl<1M",https://defillama.com/yields/pool/c1acf34c-8528-4a41-b201-dec870926b31,
USD,Ember Protocol,Sui,Lending,Ember Earn Vault,Med-High,DefiLlama,USDC,7561175,10.03348,10.13984,10.24518,10.03348,,,"score 5.9; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); capped 7.9: not VERIFIED; capped 5.9: allocation not visible",https://defillama.com/yields/pool/a1a9916c-63b2-49a1-b4b0-cbe8a9e7275c,
USD,Upshift,Ethereum,Lending,COREUSDC,High,DefiLlama,COREUSDC,2025739,10,10,10,10,,,unrated: internal signals only,https://defillama.com/yields/pool/e89539a4-5600-40cf-bef6-5bace2fc9b8f,SELF-REPORTED(flat 30d history)
USD,Lagoon,Ethereum,Lending,FLUSD,High,DefiLlama,FLUSD,684585,9.99526,4.28368,19.27995,9.99526,,,unrated: internal signals only,https://defillama.com/yields/pool/169cdca0-381f-435c-831b-e61c11f92953,
USD,Convex Finance,Ethereum,LP,Curve.fi FRAX/USDC,High,DefiLlama,FRAX-USDC,726438,9.93606,10.20284,11.1014,0.05,9.88606,,"score 1.9; FRAX 3.9 (pharos 5.5, tid 2.5); USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); worst leg: FRAX; -1 tvl<1M; -1 pool 90% in FRAX",https://defillama.com/yields/pool/bd072651-d99c-4154-aeae-51f12109c054,
USD,Ember Protocol,Ethereum,Lending,Ember Y10K,Med-High,DefiLlama,USDC,17305094,9.91952,8.93569,8.67613,9.91952,,,"score 5.9; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); capped 5.9: allocation not visible",https://defillama.com/yields/pool/4ae1f481-ae46-5a2c-82a2-13e192180594,
USD,Uniswap V4,Polygon,LP,0.00%,Med-Low,DefiLlama,DAI-USDT,460126,9.78541,10.16083,10.64552,9.78541,,,"score 7.0; DAI 8.0 (pharos 8.0); USDT 8.0 (credora 8.4, pharos 8.7, tid 7.0); worst leg: USDT; -1 tvl<1M",https://defillama.com/yields/pool/3301149d-7df2-4516-bd1f-2caa908dcb71,
USD,Convex Finance,Ethereum,LP,USDC/USDf,Med-High,DefiLlama,USDC-USDf,1540498,9.78526,9.30419,8.2949,0.2,9.58526,,"score 4.1; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); USDF 4.6 (pharos 4.6); worst leg: USDF; -0.5 pool 75% in USDf",https://defillama.com/yields/pool/977bc628-7476-43cf-abb8-68934bf56171,
USD,Curve DEX,Ethereum,LP,VUSD-CRVUSD,High,DefiLlama,VUSD-CRVUSD,423326,9.71615,14.77324,19.95658,0.06,9.65615,,"score 2.9; VUSD 3.9 (pharos 3.9); CRVUSD 5.7 (pharos 7.2, tid 4.5); worst leg: VUSD; -1 tvl<1M",https://defillama.com/yields/pool/6bb5e798-b1f7-4e0b-9df2-ce23a6c77e2b,
USD,Curve DEX,Ethereum,LP,SUSDX-USDX,High,DefiLlama,SUSDX-USDX,2000510,9.68,,9.96241,9.68,0,,score 1.3; USDX 1.3 (pharos 1.3); SUSDX unrated 3.0; worst leg: USDX,https://defillama.com/yields/pool/b679f5c4-17c3-5321-b5d0-2ffb25c5d52a,NEW(4d history)
USD,Curve DEX,Ethereum,LP,reUSD/scrvUSD,Med-High,DefiLlama,reUSD-scrvUSD,12804548,9.59912,8.99338,8.4367,0.52,9.07912,,"score 4.6; REUSD 5.1 (pharos 5.0, tid 6.0, yearn 4.0); CRVUSD 5.7 (pharos 7.2, tid 4.5); worst leg: REUSD; -0.5 pool 76% in reUSD",https://defillama.com/yields/pool/5c4940c7-c193-440d-b95e-9148d017e12c,
USD,Raydium AMM,Solana,LP,Concentrated - 0.01%,Med-Low,DefiLlama,PYUSD-USDT,350745,9.58,4.80286,3.22567,9.58,0,,"score 6.8; PYUSD 7.8 (credora 9.5, pharos 7.2, tid 7.0); USDT 8.0 (credora 8.4, pharos 8.7, tid 7.0); worst leg: PYUSD; -1 tvl<1M",https://defillama.com/yields/pool/7714b418-71cc-4bb4-b33d-a97ba2f031c6,
USD,Curve DEX,Ethereum,LP,CRV LlamaLend Recovery,High,DefiLlama,crvUSD-cvcrvUSD,689964,9.56981,9.77925,10.00022,0.05,9.51981,,"score 2.0; CRVUSD 5.7 (pharos 7.2, tid 4.5); CVCRVUSD unrated 3.0; worst leg: CVCRVUSD; -1 tvl<1M",https://defillama.com/yields/pool/5ae68ccd-1f75-42a7-a2e6-23f80e98b874,
USD,Ember Protocol,Ethereum,Lending,Ember Earn,Med-High,DefiLlama,USDC,3389185,9.53996,8.94816,9.49366,9.53996,,,"score 5.9; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); capped 5.9: allocation not visible",https://defillama.com/yields/pool/ea75fef6-f916-465d-81c9-d2a159cbf767,
USD,Curve DEX,Ethereum,LP,frxUSD/msUSD,High,DefiLlama,frxUSD-msUSD,4072640,9.53807,9.29681,6.74378,2.76,6.77807,,"score 0.5; FRXUSD 6.2 (pharos 7.0, tid 5.5); MSUSD 0.5 (pharos 0.5); worst leg: MSUSD; -1 pool 94% in msUSD",https://defillama.com/yields/pool/54a73b0a-d1f0-4a82-9e9f-2a6520351527,
USD,Lagoon,Ethereum,Lending,SYNUSD,Med-High,DefiLlama,SYNUSD,1164353,9.45071,9.02283,8.86958,9.45071,,,unrated: internal signals only,https://defillama.com/yields/pool/b77a60fc-002a-4941-ac26-ec89836c5202,
USD,Pareto Credit,Ethereum,Lending,IdleCDO AA Tranche - Adaptive FrontierUSDC,Med-High,DefiLlama,USDC,2176782,9.375,9.375,9.375,9.375,,,"score 5.9; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); -2 self-reported; capped 5.9: allocation not visible",https://defillama.com/yields/pool/33c3f981-47b5-5edc-b76c-a642955a1a51,SELF-REPORTED(flat 30d history)
USD,Royco V2,Avalanche,Lending,Staked Avant USD · Junior,High,DefiLlama,JRROYSAVUSD,1589879,9.32404,8.96014,9.80792,9.32404,,,unrated: internal signals only,https://defillama.com/yields/pool/36b496c7-8a7a-56e5-9570-6be8d1934144,
USD,Beefy,Ethereum,LP,Moo Curve USDC-USDf,Med-High,DefiLlama,USDf-USDC,1226273,9.31113,8.88505,7.38798,,,,"score 4.1; USDF 4.6 (pharos 4.6); USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); worst leg: USDF; -0.5 pool 75% in USDf",https://defillama.com/yields/pool/cc8b2028-9dd6-4968-83a5-f21ebba61945,
USD,Royco V2,Base,Lending,Staked USN · Junior,High,DefiLlama,JRROYSUSN,202085,9.30484,8.95827,8.64676,9.30484,,,unrated: internal signals only,https://defillama.com/yields/pool/f0d627e3-5218-5531-ab86-9f73400e6450,
USD,Current,Sui,Lending,MainMarket,Med-High,DefiLlama,USDC,14875663,9.29266,9.54138,9.6266,1.68068,7.61198,,"score 5.9; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); capped 5.9: collateral not visible",https://defillama.com/yields/pool/a0860ad8-ba2a-4ff8-8a13-348788864f23,
USD,Lagoon,Ethereum,Lending,GAMIUSDC,Med-High,DefiLlama,GAMIUSDC,9314812,9.28765,9.22756,9.18512,9.28765,,,unrated: internal signals only,https://defillama.com/yields/pool/b49e91d4-961e-49f1-98cd-f3b6d4422b65,
USD,Beefy,Monad,LP,Aave,Med-Low,DefiLlama,USDT0,299322,9.2542,8.51297,8.03367,,,,"score 7.0; USDT 8.0 (credora 8.4, pharos 8.7, tid 7.0); -1 tvl<1M",https://defillama.com/yields/pool/0c6ba1c2-626f-5d1a-8b9b-50629a17087d,
USD,Midas RWA,TAC,Lending,mRE7,High,DefiLlama,USDC,661212,9.23,9.23,9.181,9.23,,,unrated: internal signals only,https://defillama.com/yields/pool/74cfc5a9-a8ed-4494-a412-2b5ef77563f7,STALE(4d old)
USD,Curvance,Monad,Lending,aguaUSDCgc/USDC,High,DefiLlama,USDC,250369,9.17981,8.69888,9.19535,6.92981,2.25,,"score 2.0; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); collateral leg 3.0 (aguaUSDCgc unrated@100%); collateral leg governs; -1 tvl<1M",https://defillama.com/yields/pool/ad20f587-745b-515d-97b4-a2caa5efc8b3,
USD,Concrete,Ethereum,Lending,Concrete Decentralized Finance USDT,High,DefiLlama,CTDEFIUSDT,29608594,9.175,7.98811,7.95003,9.175,,,unrated: internal signals only,https://defillama.com/yields/pool/9ffcea5d-ef46-4b80-a8fb-74b03d38b2ba,
USD,Ember Protocol,Ethereum,Lending,Bitwise Premium+,Med-High,DefiLlama,USDC,10273950,9.15097,9.06489,9.50581,9.15097,,,"score 5.9; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); capped 5.9: allocation not visible",https://defillama.com/yields/pool/99989c4e-cf3b-5936-89fa-769f7e56cd34,
USD,Convex Finance,Ethereum,LP,sUSDe/crvUSD,Med-High,DefiLlama,crvUSD-sUSDe,625699,9.14463,7.66137,6.79828,4.86,4.28463,,"score 4.7; CRVUSD 5.7 (pharos 7.2, tid 4.5); SUSDE 6.7 (pharos 6.9, tid 6.5); worst leg: CRVUSD; -1 tvl<1M",https://defillama.com/yields/pool/93833f3f-4033-422a-bcb3-2c00d37d594d,
USD,Beefy,Ethereum,LP,Pendle-10Dec26,Med-High,DefiLlama,REUSD,210249,9.13678,10.49849,11.69765,,,,"score 4.1; REUSD 5.1 (pharos 5.0, tid 6.0, yearn 4.0); -1 tvl<1M",https://defillama.com/yields/pool/b5e714a2-e6f2-43f4-babc-8b3950d29cc1,
USD,Lagoon,Ethereum,Lending,TULIPAUSDC,Med-High,DefiLlama,TULIPAUSDC,9328810,9.09801,9.27842,8.82975,9.09801,,,unrated: internal signals only,https://defillama.com/yields/pool/c1cc3ce7-22ec-4ff3-825e-4f60c92bb662,
USD,Upshift,Ethereum,Lending,UPUSDC,High,DefiLlama,UPUSDC,2120006,9.09,9.09,9.09,9.09,,,unrated: internal signals only,https://defillama.com/yields/pool/6b6ddb24-adfd-449d-a21e-e029a102e318,SELF-REPORTED(flat 30d history)
USD,Balancer V3,Monad,LP,wnAUSD / wnUSDC / wnUSDT0,Med-High,DefiLlama,wnUSDT0-wnAUSD-wnUSDC,3374654,9.06126,8.79277,9.24071,2.24554,6.81572,,unrated: internal signals only,https://defillama.com/yields/pool/e1c092b8-3d7b-4a27-b24c-da8a0ff2f8d2,
USD,Aerodrome V1,Base,LP,EUSD-USDC,High,DefiLlama,EUSD-USDC,411932,9.05248,8.45384,7.94792,,9.05248,,"score 3.8; EUSD 4.8 (pharos 4.8); USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); worst leg: EUSD; -1 tvl<1M",https://defillama.com/yields/pool/bde35fef-649f-4514-a564-e7e7da05eb52,REWARD-HEAVY(emissions 9.1 of 9.1 unverified)
USD,Steakhouse Financial,Ethereum,Lending,HIGHYIELDTERMAUSD,High,DefiLlama,HIGHYIELDTERMAUSD,2878741,9.05113,9.40604,10.4882,4.05113,5,,unrated: internal signals only,https://defillama.com/yields/pool/de39c4b2-d28c-4ca1-a723-b7f2ba9dcbe1,
USD,Beefy,Ethereum,LP,Convex,Med-High,DefiLlama,CRVUSD-SUSDE,488966,9.02226,7.56069,6.75549,,,,"score 4.7; CRVUSD 5.7 (pharos 7.2, tid 4.5); SUSDE 6.7 (pharos 6.9, tid 6.5); worst leg: CRVUSD; -1 tvl<1M",https://defillama.com/yields/pool/68f41ac1-afed-41dd-90c4-9819f9804c63,
USD,Convex Finance,Ethereum,LP,FRXUSD-SGHO,Med-High,DefiLlama,FRXUSD-SGHO,296054,9.00612,10.32511,8.56676,3.42,5.58612,,"score 5.2; FRXUSD 6.2 (pharos 7.0, tid 5.5); SGHO 6.6 (pharos 6.7, tid 5.5, yearn 8.0); worst leg: FRXUSD; -1 tvl<1M",https://defillama.com/yields/pool/9b7d2a6b-6bbc-563b-aabf-a0cd43b9333d,
USD,Uniswap V4,Polygon,LP,0.01%,Med-Low,DefiLlama,USDC-DAI,566022,8.92641,6.94744,8.86252,8.92641,,,"score 7.0; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); DAI 8.0 (pharos 8.0); worst leg: DAI; -1 tvl<1M",https://defillama.com/yields/pool/86ef91bd-14c1-413e-8d28-a0e87788d5bf,
USD,Curve LlamaLend,Ethereum,Lending,svZCHF collateral,Med-High,DefiLlama,CRVUSD,296727,8.90304,9.02312,8.98695,0.5022,8.40084,,"score 4.7; CRVUSD 5.7 (pharos 7.2, tid 4.5); -1 tvl<1M",https://defillama.com/yields/pool/26ada2b2-81ea-540a-976e-6ef5b0659173,REWARD-HEAVY(emissions 8.4 of 8.9 unverified)
USD,Balancer V3,Avalanche,LP,USDp-gamiUSDC,High,DefiLlama,USDC-USDp,379044,8.84517,8.84702,8.43597,1.47801,7.36716,,"score 2.0; USDP 5.6 (pharos 6.2, tid 5.0); GAMIUSDC unrated 3.0; worst leg: GAMIUSDC; -1 tvl<1M",https://defillama.com/yields/pool/54b39ee3-5b97-465b-a3de-7582b0f87cc2,REWARD-HEAVY(emissions 7.4 of 8.8 unverified)
USD,Gains Network,Base,Lending,Gains Network USDC,Med-Low,DefiLlama,USDC,633026,8.80316,9.7535,10.86228,8.80316,,,"score 7.9; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); -1 tvl<1M",https://defillama.com/yields/pool/d511efb8-f61b-43ce-bb1e-dffc6a57727f,
USD,Aave V3,Mantle,Lending,Aave Mantle sUSDe,Med-Low,DefiLlama,sUSDe,84783915,8.76693,8.67572,8.38201,0,4.23991,4.52702,"score 6.7; SUSDE 6.7 (pharos 6.9, tid 6.5)",https://defillama.com/yields/pool/a4e37545-203b-4412-9acd-3e8b1aa4d744,
USD,Beefy,Ethereum,LP,Moo FxConvex USDC-fxUSD,Med-Low,DefiLlama,fxUSD-USDC,1899296,8.74002,8.14621,7.09655,,,,"score 7.7; FXUSD 7.7 (pharos 7.2, yearn 8.4); USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); worst leg: FXUSD",https://defillama.com/yields/pool/72a2bad5-812e-4f90-bb1c-a4ccf76d270a,
USD,Yearn Finance,Ethereum,Lending,CRVUSD,Med-High,DefiLlama,CRVUSD,315971,8.7181,7.71278,5.88495,8.7181,0,,"score 4.7; CRVUSD 5.7 (pharos 7.2, tid 4.5); -1 tvl<1M",https://defillama.com/yields/pool/31a0a87d-87e9-4de1-a551-447b54f23141,
USD,Current,Sui,Lending,MainMarket,Med-High,DefiLlama,USDSUI,2570493,8.71434,8.44347,8.58921,4.63657,4.07777,,score 4.3; USDSUI 4.3 (pharos 4.3),https://defillama.com/yields/pool/1438fc47-2b15-47ac-8514-1ae7b7246cac,
USD,Uniswap V4,Ethereum,LP,0.01%,Med-High,DefiLlama,USDC-USDT,760415,8.65043,1.74421,0.87316,8.65043,,,"score 5.0; USDC 8.9 (credora 9.5, pharos 8.8, tid 8.5); USDT 8.0 (credora 8.4, pharos 8.7, tid 7.0); worst leg: USDT; -2 red flags; -1 tvl<1M",https://defillama.com/yields/pool/62536f41-83fa-467b-bd07-2749f94e8370,STALE(2d old)
USD,Balancer V3,Arbitrum,LP,EURE-AAVEUSDC,High,DefiLlama,EURE-AAVEUSDC,284945,8.61128,11.35211,10.19677,8.61128,0,,score 2.0; EURE 5.4 (pharos 5.4); AAVEUSDC unrated 3.0; worst leg: AAVEUSDC; -1 tvl<1M,https://defillama.com/yields/pool/c3f33e70-a3b9-4c5a-b5b7-2a79654c6403,
USD,Dolomite,Ethereum,Lending,USD1,Med-Low,DefiLlama,USD1,97694306,8.60653,8.5349,8.40411,2.21486,6.39167,,"score 7.3; USD1 7.3 (credora 9.0, pharos 5.6)",https://defillama.com/yields/pool/86e18974-35ca-4948-9c82-694facf9d082,
USD,Yearn Finance,Ethereum,Lending,YVUSD,Med-Low,DefiLlama,YVUSD,3716167,8.60205,8.80901,8.22909,8.60205,0,,score 7.9; YVUSD 8.0 (yearn 8.0); capped 7.9: not VERIFIED,https://defillama.com/yields/pool/13995c55-4d83-4784-b6a8-3dac45e05675,
